,HomeTAZfactor,superD_dest,taz_driving,taz_transit,commuter_count,home_lat,home_lon,dest_lat,dest_lon,line,geometry
7267,828,15.0,37.0,82.0,111,37.66632267073171,-122.08912219512196,37.69330928665368,-121.85978786629325,"LINESTRING (-122.089122195122 37.66632267073171, -121.8597878662932 37.69330928665368)","LINESTRING (-122.089122195122 37.66632267073171, -121.8597878662932 37.69330928665368)"
7268,828,16.0,23.0,44.0,210,37.66632267,-122.0891222,37.552456947990045,-121.99331172254456,"LINESTRING (-122.0891222 37.66632267, -121.9933117225446 37.55245694799004)","LINESTRING (-122.0891222 37.66632267, -121.9933117225446 37.55245694799004)"
7269,828,17.0,5.0,30.0,1179,37.66632267,-122.0891222,37.68087262885739,-122.10114864275783,"LINESTRING (-122.0891222 37.66632267, -122.1011486427578 37.68087262885739)","LINESTRING (-122.0891222 37.66632267, -122.1011486427578 37.68087262885739)"
7270,828,18.0,27.0,52.0,125,37.66632267073171,-122.08912219512196,37.79525905351587,-122.23454234396392,"LINESTRING (-122.089122195122 37.66632267073171, -122.2345423439639 37.79525905351587)","LINESTRING (-122.089122195122 37.66632267073171, -122.2345423439639 37.79525905351587)"
7271,828,19.0,31.0,58.0,32,37.66632267073171,-122.08912219512196,37.863146545884405,-122.2741572229422,"LINESTRING (-122.089122195122 37.66632267073171, -122.2741572229422 37.8631465458844)","LINESTRING (-122.089122195122 37.66632267073171, -122.2741572229422 37.8631465458844)"
7272,828,23.0,39.0,85.0,62,37.66632267073171,-122.08912219512196,37.77613766219008,-121.94246190754131,"LINESTRING (-122.089122195122 37.66632267073171, -121.9424619075413 37.77613766219008)","LINESTRING (-122.089122195122 37.66632267073171, -121.9424619075413 37.77613766219008)"
7273,829,1.0,41.0,62.0,30,37.66007549019608,-122.09596211764706,37.78871765471821,-122.4090009205355,"LINESTRING (-122.0959621176471 37.66007549019608, -122.4090009205355 37.78871765471821)","LINESTRING (-122.0959621176471 37.66007549019608, -122.4090009205355 37.78871765471821)"
7274,829,6.0,22.0,118.0,42,37.66007549019608,-122.09596211764706,37.54880006373962,-122.30305709289709,"LINESTRING (-122.0959621176471 37.66007549019608, -122.3030570928971 37.54880006373962)","LINESTRING (-122.0959621176471 37.66007549019608, -122.3030570928971 37.54880006373962)"
7275,829,7.0,30.0,155.0,37,37.66007549019608,-122.09596211764706,37.47214435064935,-122.21810121513269,"LINESTRING (-122.0959621176471 37.66007549019608, -122.2181012151327 37.47214435064935)","LINESTRING (-122.0959621176471 37.66007549019608, -122.2181012151327 37.47214435064935)"
7276,829,8.0,33.0,157.0,32,37.66007549019608,-122.09596211764706,37.408824697140716,-122.11019452765235,"LINESTRING (-122.0959621176471 37.66007549019608, -122.1101945276524 37.40882469714072)","LINESTRING (-122.0959621176471 37.66007549019608, -122.1101945276524 37.40882469714072)"
7277,829,9.0,37.0,187.0,34,37.66007549019608,-122.09596211764706,37.378751941477816,-121.99458476686635,"LINESTRING (-122.0959621176471 37.66007549019608, -121.9945847668664 37.37875194147782)","LINESTRING (-122.0959621176471 37.66007549019608, -121.9945847668664 37.37875194147782)"
7278,829,12.0,31.0,109.0,20,37.66007549019608,-122.09596211764706,37.386196085899506,-121.8663179293355,"LINESTRING (-122.0959621176471 37.66007549019608, -121.8663179293355 37.38619608589951)","LINESTRING (-122.0959621176471 37.66007549019608, -121.8663179293355 37.38619608589951)"
7279,829,15.0,35.0,110.0,43,37.66007549019608,-122.09596211764706,37.69330928665368,-121.85978786629325,"LINESTRING (-122.0959621176471 37.66007549019608, -121.8597878662932 37.69330928665368)","LINESTRING (-122.0959621176471 37.66007549019608, -121.8597878662932 37.69330928665368)"
7280,829,16.0,25.0,59.0,114,37.66007549019608,-122.09596211764706,37.552456947990045,-121.99331172254456,"LINESTRING (-122.0959621176471 37.66007549019608, -121.9933117225446 37.55245694799004)","LINESTRING (-122.0959621176471 37.66007549019608, -121.9933117225446 37.55245694799004)"
7281,829,17.0,8.0,24.0,668,37.66007549,-122.09596210000001,37.68087262885739,-122.10114864275783,"LINESTRING (-122.0959621 37.66007549, -122.1011486427578 37.68087262885739)","LINESTRING (-122.0959621 37.66007549, -122.1011486427578 37.68087262885739)"
7282,829,18.0,24.0,58.0,60,37.66007549019608,-122.09596211764706,37.79525905351587,-122.23454234396392,"LINESTRING (-122.0959621176471 37.66007549019608, -122.2345423439639 37.79525905351587)","LINESTRING (-122.0959621176471 37.66007549019608, -122.2345423439639 37.79525905351587)"
7283,829,23.0,31.0,140.0,32,37.66007549019608,-122.09596211764706,37.77613766219008,-121.94246190754131,"LINESTRING (-122.0959621176471 37.66007549019608, -121.9424619075413 37.77613766219008)","LINESTRING (-122.0959621176471 37.66007549019608, -121.9424619075413 37.77613766219008)"
7284,830,1.0,52.0,77.0,57,37.6644879375,-122.1123501875,37.78871765471821,-122.4090009205355,"LINESTRING (-122.1123501875 37.6644879375, -122.4090009205355 37.78871765471821)","LINESTRING (-122.1123501875 37.6644879375, -122.4090009205355 37.78871765471821)"
7285,830,5.0,32.0,117.0,30,37.6644879375,-122.1123501875,37.65355542190556,-122.44983365772562,"LINESTRING (-122.1123501875 37.6644879375, -122.4498336577256 37.65355542190556)","LINESTRING (-122.1123501875 37.6644879375, -122.4498336577256 37.65355542190556)"
7286,830,6.0,23.0,157.0,61,37.6644879375,-122.1123501875,37.54880006373962,-122.30305709289709,"LINESTRING (-122.1123501875 37.6644879375, -122.3030570928971 37.54880006373962)","LINESTRING (-122.1123501875 37.6644879375, -122.3030570928971 37.54880006373962)"
7287,830,7.0,32.0,194.0,84,37.6644879375,-122.1123501875,37.47214435064935,-122.21810121513269,"LINESTRING (-122.1123501875 37.6644879375, -122.2181012151327 37.47214435064935)","LINESTRING (-122.1123501875 37.6644879375, -122.2181012151327 37.47214435064935)"
7288,830,8.0,44.0,168.0,71,37.6644879375,-122.1123501875,37.408824697140716,-122.11019452765235,"LINESTRING (-122.1123501875 37.6644879375, -122.1101945276524 37.40882469714072)","LINESTRING (-122.1123501875 37.6644879375, -122.1101945276524 37.40882469714072)"
7289,830,9.0,44.0,166.0,75,37.6644879375,-122.1123501875,37.378751941477816,-121.99458476686635,"LINESTRING (-122.1123501875 37.6644879375, -121.9945847668664 37.37875194147782)","LINESTRING (-122.1123501875 37.6644879375, -121.9945847668664 37.37875194147782)"
7290,830,11.0,37.0,122.0,20,37.6644879375,-122.1123501875,37.320701969723494,-121.90455062285614,"LINESTRING (-122.1123501875 37.6644879375, -121.9045506228561 37.32070196972349)","LINESTRING (-122.1123501875 37.6644879375, -121.9045506228561 37.32070196972349)"
7291,830,12.0,32.0,120.0,30,37.6644879375,-122.1123501875,37.386196085899506,-121.8663179293355,"LINESTRING (-122.1123501875 37.6644879375, -121.8663179293355 37.38619608589951)","LINESTRING (-122.1123501875 37.6644879375, -121.8663179293355 37.38619608589951)"
7292,830,15.0,35.0,104.0,71,37.6644879375,-122.1123501875,37.69330928665368,-121.85978786629325,"LINESTRING (-122.1123501875 37.6644879375, -121.8597878662932 37.69330928665368)","LINESTRING (-122.1123501875 37.6644879375, -121.8597878662932 37.69330928665368)"
7293,830,16.0,22.0,64.0,235,37.66448794,-122.11235020000001,37.552456947990045,-121.99331172254456,"LINESTRING (-122.1123502 37.66448794, -121.9933117225446 37.55245694799004)","LINESTRING (-122.1123502 37.66448794, -121.9933117225446 37.55245694799004)"
7294,830,17.0,8.0,47.0,1093,37.66448794,-122.11235020000001,37.68087262885739,-122.10114864275783,"LINESTRING (-122.1123502 37.66448794, -122.1011486427578 37.68087262885739)","LINESTRING (-122.1123502 37.66448794, -122.1011486427578 37.68087262885739)"
7295,830,18.0,24.0,66.0,153,37.6644879375,-122.1123501875,37.79525905351587,-122.23454234396392,"LINESTRING (-122.1123501875 37.6644879375, -122.2345423439639 37.79525905351587)","LINESTRING (-122.1123501875 37.6644879375, -122.2345423439639 37.79525905351587)"
7296,830,19.0,30.0,77.0,29,37.6644879375,-122.1123501875,37.863146545884405,-122.2741572229422,"LINESTRING (-122.1123501875 37.6644879375, -122.2741572229422 37.8631465458844)","LINESTRING (-122.1123501875 37.6644879375, -122.2741572229422 37.8631465458844)"
7297,830,23.0,43.0,84.0,57,37.6644879375,-122.1123501875,37.77613766219008,-121.94246190754131,"LINESTRING (-122.1123501875 37.6644879375, -121.9424619075413 37.77613766219008)","LINESTRING (-122.1123501875 37.6644879375, -121.9424619075413 37.77613766219008)"
7298,831,16.0,23.0,84.0,35,37.668251375,-122.112552375,37.552456947990045,-121.99331172254456,"LINESTRING (-122.112552375 37.668251375, -121.9933117225446 37.55245694799004)","LINESTRING (-122.112552375 37.668251375, -121.9933117225446 37.55245694799004)"
7299,831,17.0,8.0,33.0,552,37.66825138,-122.1125524,37.68087262885739,-122.10114864275783,"LINESTRING (-122.1125524 37.66825138, -122.1011486427578 37.68087262885739)","LINESTRING (-122.1125524 37.66825138, -122.1011486427578 37.68087262885739)"
7300,832,1.0,50.0,75.0,43,37.67371709090909,-122.1272478181818,37.78871765471821,-122.4090009205355,"LINESTRING (-122.1272478181818 37.67371709090909, -122.4090009205355 37.78871765471821)","LINESTRING (-122.1272478181818 37.67371709090909, -122.4090009205355 37.78871765471821)"
7301,832,6.0,26.0,154.0,45,37.67371709090909,-122.1272478181818,37.54880006373962,-122.30305709289709,"LINESTRING (-122.1272478181818 37.67371709090909, -122.3030570928971 37.54880006373962)","LINESTRING (-122.1272478181818 37.67371709090909, -122.3030570928971 37.54880006373962)"
7302,832,7.0,35.0,188.0,54,37.67371709090909,-122.1272478181818,37.47214435064935,-122.21810121513269,"LINESTRING (-122.1272478181818 37.67371709090909, -122.2181012151327 37.47214435064935)","LINESTRING (-122.1272478181818 37.67371709090909, -122.2181012151327 37.47214435064935)"
7303,832,8.0,45.0,148.0,48,37.67371709090909,-122.1272478181818,37.408824697140716,-122.11019452765235,"LINESTRING (-122.1272478181818 37.67371709090909, -122.1101945276524 37.40882469714072)","LINESTRING (-122.1272478181818 37.67371709090909, -122.1101945276524 37.40882469714072)"
7304,832,9.0,45.0,154.0,45,37.67371709090909,-122.1272478181818,37.378751941477816,-121.99458476686635,"LINESTRING (-122.1272478181818 37.67371709090909, -121.9945847668664 37.37875194147782)","LINESTRING (-122.1272478181818 37.67371709090909, -121.9945847668664 37.37875194147782)"
7305,832,15.0,35.0,99.0,73,37.67371709090909,-122.1272478181818,37.69330928665368,-121.85978786629325,"LINESTRING (-122.1272478181818 37.67371709090909, -121.8597878662932 37.69330928665368)","LINESTRING (-122.1272478181818 37.67371709090909, -121.8597878662932 37.69330928665368)"
7306,832,16.0,30.0,73.0,137,37.67371709090909,-122.1272478181818,37.552456947990045,-121.99331172254456,"LINESTRING (-122.1272478181818 37.67371709090909, -121.9933117225446 37.55245694799004)","LINESTRING (-122.1272478181818 37.67371709090909, -121.9933117225446 37.55245694799004)"
7307,832,17.0,7.0,38.0,945,37.67371709,-122.12724779999999,37.68087262885739,-122.10114864275783,"LINESTRING (-122.1272478 37.67371709, -122.1011486427578 37.68087262885739)","LINESTRING (-122.1272478 37.67371709, -122.1011486427578 37.68087262885739)"
7308,832,18.0,25.0,68.0,163,37.67371709090909,-122.1272478181818,37.79525905351587,-122.23454234396392,"LINESTRING (-122.1272478181818 37.67371709090909, -122.2345423439639 37.79525905351587)","LINESTRING (-122.1272478181818 37.67371709090909, -122.2345423439639 37.79525905351587)"
7309,832,19.0,31.0,74.0,29,37.67371709090909,-122.1272478181818,37.863146545884405,-122.2741572229422,"LINESTRING (-122.1272478181818 37.67371709090909, -122.2741572229422 37.8631465458844)","LINESTRING (-122.1272478181818 37.67371709090909, -122.2741572229422 37.8631465458844)"
7310,832,23.0,31.0,435.0,28,37.67371709090909,-122.1272478181818,37.77613766219008,-121.94246190754131,"LINESTRING (-122.1272478181818 37.67371709090909, -121.9424619075413 37.77613766219008)","LINESTRING (-122.1272478181818 37.67371709090909, -121.9424619075413 37.77613766219008)"
7311,833,1.0,52.0,71.0,48,37.66761933333333,-122.134842,37.78871765471821,-122.4090009205355,"LINESTRING (-122.134842 37.66761933333333, -122.4090009205355 37.78871765471821)","LINESTRING (-122.134842 37.66761933333333, -122.4090009205355 37.78871765471821)"
7312,833,6.0,29.0,156.0,45,37.66761933333333,-122.134842,37.54880006373962,-122.30305709289709,"LINESTRING (-122.134842 37.66761933333333, -122.3030570928971 37.54880006373962)","LINESTRING (-122.134842 37.66761933333333, -122.3030570928971 37.54880006373962)"
7313,833,7.0,37.0,163.0,45,37.66761933333333,-122.134842,37.47214435064935,-122.21810121513269,"LINESTRING (-122.134842 37.66761933333333, -122.2181012151327 37.47214435064935)","LINESTRING (-122.134842 37.66761933333333, -122.2181012151327 37.47214435064935)"
7314,833,8.0,39.0,178.0,33,37.66761933333333,-122.134842,37.408824697140716,-122.11019452765235,"LINESTRING (-122.134842 37.66761933333333, -122.1101945276524 37.40882469714072)","LINESTRING (-122.134842 37.66761933333333, -122.1101945276524 37.40882469714072)"
7315,833,9.0,48.0,185.0,45,37.66761933333333,-122.134842,37.378751941477816,-121.99458476686635,"LINESTRING (-122.134842 37.66761933333333, -121.9945847668664 37.37875194147782)","LINESTRING (-122.134842 37.66761933333333, -121.9945847668664 37.37875194147782)"
7316,833,15.0,35.0,107.0,47,37.66761933333333,-122.134842,37.69330928665368,-121.85978786629325,"LINESTRING (-122.134842 37.66761933333333, -121.8597878662932 37.69330928665368)","LINESTRING (-122.134842 37.66761933333333, -121.8597878662932 37.69330928665368)"
7317,833,16.0,32.0,62.0,126,37.66761933333333,-122.134842,37.552456947990045,-121.99331172254456,"LINESTRING (-122.134842 37.66761933333333, -121.9933117225446 37.55245694799004)","LINESTRING (-122.134842 37.66761933333333, -121.9933117225446 37.55245694799004)"
7318,833,17.0,10.0,47.0,801,37.66761933,-122.13484199999999,37.68087262885739,-122.10114864275783,"LINESTRING (-122.134842 37.66761933, -122.1011486427578 37.68087262885739)","LINESTRING (-122.134842 37.66761933, -122.1011486427578 37.68087262885739)"
7319,833,18.0,28.0,67.0,147,37.66761933333333,-122.134842,37.79525905351587,-122.23454234396392,"LINESTRING (-122.134842 37.66761933333333, -122.2345423439639 37.79525905351587)","LINESTRING (-122.134842 37.66761933333333, -122.2345423439639 37.79525905351587)"
7320,833,19.0,32.0,88.0,32,37.66761933333333,-122.134842,37.863146545884405,-122.2741572229422,"LINESTRING (-122.134842 37.66761933333333, -122.2741572229422 37.8631465458844)","LINESTRING (-122.134842 37.66761933333333, -122.2741572229422 37.8631465458844)"
7321,833,23.0,33.0,449.0,30,37.66761933333333,-122.134842,37.77613766219008,-121.94246190754131,"LINESTRING (-122.134842 37.66761933333333, -121.9424619075413 37.77613766219008)","LINESTRING (-122.134842 37.66761933333333, -121.9424619075413 37.77613766219008)"
7322,834,1.0,51.0,83.0,68,37.67872163636364,-122.14318572727272,37.78871765471821,-122.4090009205355,"LINESTRING (-122.1431857272727 37.67872163636364, -122.4090009205355 37.78871765471821)","LINESTRING (-122.1431857272727 37.67872163636364, -122.4090009205355 37.78871765471821)"
7323,834,3.0,42.0,85.0,34,37.67872163636364,-122.14318572727272,37.75073743885415,-122.42052814221316,"LINESTRING (-122.1431857272727 37.67872163636364, -122.4205281422132 37.75073743885415)","LINESTRING (-122.1431857272727 37.67872163636364, -122.4205281422132 37.75073743885415)"
7324,834,5.0,36.0,120.0,23,37.67872163636364,-122.14318572727272,37.65355542190556,-122.44983365772562,"LINESTRING (-122.1431857272727 37.67872163636364, -122.4498336577256 37.65355542190556)","LINESTRING (-122.1431857272727 37.67872163636364, -122.4498336577256 37.65355542190556)"
7325,834,6.0,25.0,175.0,34,37.67872163636364,-122.14318572727272,37.54880006373962,-122.30305709289709,"LINESTRING (-122.1431857272727 37.67872163636364, -122.3030570928971 37.54880006373962)","LINESTRING (-122.1431857272727 37.67872163636364, -122.3030570928971 37.54880006373962)"
7326,834,7.0,35.0,156.0,43,37.67872163636364,-122.14318572727272,37.47214435064935,-122.21810121513269,"LINESTRING (-122.1431857272727 37.67872163636364, -122.2181012151327 37.47214435064935)","LINESTRING (-122.1431857272727 37.67872163636364, -122.2181012151327 37.47214435064935)"
7327,834,8.0,38.0,174.0,31,37.67872163636364,-122.14318572727272,37.408824697140716,-122.11019452765235,"LINESTRING (-122.1431857272727 37.67872163636364, -122.1101945276524 37.40882469714072)","LINESTRING (-122.1431857272727 37.67872163636364, -122.1101945276524 37.40882469714072)"
7328,834,9.0,46.0,206.0,45,37.67872163636364,-122.14318572727272,37.378751941477816,-121.99458476686635,"LINESTRING (-122.1431857272727 37.67872163636364, -121.9945847668664 37.37875194147782)","LINESTRING (-122.1431857272727 37.67872163636364, -121.9945847668664 37.37875194147782)"
7329,834,15.0,36.0,88.0,50,37.67872163636364,-122.14318572727272,37.69330928665368,-121.85978786629325,"LINESTRING (-122.1431857272727 37.67872163636364, -121.8597878662932 37.69330928665368)","LINESTRING (-122.1431857272727 37.67872163636364, -121.8597878662932 37.69330928665368)"
